//X,Y,Z,intensity,ping_no
-260.55053711,117.58014679,-7.51312923,-510.000000,106.000000
-260.51501465,117.67801666,-7.52912712,-510.000000,106.000000
-260.47921753,117.77658081,-7.54368353,-510.000000,106.000000
-260.44989014,117.85718536,-7.52566195,-510.000000,106.000000
-260.42077637,117.93717194,-7.50713396,-510.000000,106.000000
-260.39138794,118.01796722,-7.48693037,-510.000000,106.000000
-260.36224365,118.09812927,-7.46623516,-510.000000,106.000000
-260.33227539,118.18049622,-7.44259691,-510.000000,106.000000
-260.30227661,118.26290894,-7.41780567,-510.000000,106.000000
-260.27227783,118.34534454,-7.39186192,-510.000000,106.000000
-260.23815918,118.43914795,-7.37862253,-510.000000,106.000000
-260.16549683,118.63956451,-7.48488235,-510.000000,106.000000
-260.09207153,118.84198761,-7.58792162,-510.000000,106.000000
-260.01742554,119.04782104,-7.68630505,-510.000000,106.000000
-259.94207764,119.25553894,-7.78142023,-510.000000,106.000000
-259.90365601,119.36111450,-7.74993038,-510.000000,106.000000
-259.86108398,119.47821808,-7.73055315,-510.000000,106.000000
-259.82254028,119.58406067,-7.69549847,-510.000000,106.000000
-259.77978516,119.70166779,-7.67227602,-510.000000,106.000000
-259.72644043,119.84844208,-7.66805553,-510.000000,106.000000
-259.66845703,120.00800323,-7.67430973,-510.000000,106.000000
-259.60983276,120.16931915,-7.67657948,-510.000000,106.000000
-259.55111694,120.33084869,-7.67657328,-510.000000,106.000000
-259.48544312,120.51161194,-7.67889833,-510.000000,106.000000
-259.41934204,120.69351196,-7.67738914,-510.000000,106.000000
-259.35281372,120.87648010,-7.67201614,-510.000000,106.000000
-259.28103638,121.07402802,-7.67414522,-510.000000,106.000000
-259.18206787,121.34651184,-7.72082424,-510.000000,106.000000
-259.08245850,121.62077332,-7.76191807,-510.000000,106.000000
-258.98168945,121.89817810,-7.79526567,-510.000000,106.000000
-258.88037109,122.17711639,-7.82297516,-510.000000,106.000000
-258.77548218,122.46578217,-7.83216333,-510.000000,106.000000
-258.66983032,122.75650024,-7.83378792,-510.000000,106.000000
-258.56347656,123.04912567,-7.82778931,-510.000000,106.000000
-258.45645142,123.34351349,-7.81410551,-510.000000,106.000000
-265.72976685,103.63817596,-8.32854652,-510.000000,107.000000
-265.57348633,104.06749725,-8.21357727,-510.000000,107.000000
-265.42373657,104.47891235,-8.09966183,-510.000000,107.000000
-265.27587891,104.88491058,-7.97417974,-510.000000,107.000000
-265.12948608,105.28688812,-7.83951950,-510.000000,107.000000
-265.06134033,105.47455597,-7.85745955,-510.000000,107.000000
-264.99841309,105.64785767,-7.88294458,-510.000000,107.000000
-264.93572998,105.82048798,-7.90485382,-510.000000,107.000000
-264.87329102,105.99238586,-7.92320919,-510.000000,107.000000
-264.79876709,106.19731140,-7.89533281,-510.000000,107.000000
-264.72454834,106.40132904,-7.86419487,-510.000000,107.000000
-264.65121460,106.60285950,-7.82798004,-510.000000,107.000000
-264.58288574,106.79071045,-7.80104113,-510.000000,107.000000
-264.53482056,106.92313385,-7.81676197,-510.000000,107.000000
-264.48663330,107.05580139,-7.83098412,-510.000000,107.000000
-264.43890381,107.18716431,-7.84204626,-510.000000,107.000000
-264.39556885,107.30659485,-7.86471319,-510.000000,107.000000
-264.30987549,107.54165649,-7.74899054,-510.000000,107.000000
-264.22937012,107.76255035,-7.64279795,-510.000000,107.000000
-264.15014648,107.97982788,-7.53157806,-510.000000,107.000000
-264.07171631,108.19489288,-7.41683102,-510.000000,107.000000
-264.05398560,108.24409485,-7.48817635,-510.000000,107.000000
-264.03598022,108.29412842,-7.55910158,-510.000000,107.000000
-264.01766968,108.34498596,-7.62959671,-510.000000,107.000000
-263.99905396,108.39665985,-7.69964838,-510.000000,107.000000
-263.95300293,108.52314758,-7.66741896,-510.000000,107.000000
-263.91104126,108.63848877,-7.64816093,-510.000000,107.000000
-263.86965942,108.75222015,-7.62647438,-510.000000,107.000000
-263.82833862,108.86578369,-7.60360861,-510.000000,107.000000
-263.78433228,108.98658752,-7.56249857,-510.000000,107.000000
-263.74450684,109.09598541,-7.53432131,-510.000000,107.000000
-263.70504761,109.20442963,-7.50448132,-510.000000,107.000000
-263.66589355,109.31190491,-7.47299576,-510.000000,107.000000
-263.63510132,109.39665985,-7.46858978,-510.000000,107.000000
-263.60772705,109.47200775,-7.47879171,-510.000000,107.000000
-263.57720947,109.55599213,-7.47219896,-510.000000,107.000000
-263.55001831,109.63082123,-7.48040342,-510.000000,107.000000
-263.52343750,109.70401001,-7.48669004,-510.000000,107.000000
-263.49694824,109.77697754,-7.49207258,-510.000000,107.000000
-263.47052002,109.84971619,-7.49655533,-510.000000,107.000000
-263.44741821,109.91336823,-7.51593208,-510.000000,107.000000
-263.42486572,109.97560120,-7.53369427,-510.000000,107.000000
-263.40200806,110.03856659,-7.55121565,-510.000000,107.000000
-263.37942505,110.10081482,-7.56760645,-510.000000,107.000000
-263.35961914,110.15549469,-7.59986448,-510.000000,107.000000
-263.33123779,110.23348236,-7.58215189,-510.000000,107.000000
-263.30603027,110.30287933,-7.57974577,-510.000000,107.000000
-263.28091431,110.37197113,-7.57653189,-510.000000,107.000000
-263.25588989,110.44076538,-7.57251358,-510.000000,107.000000
-263.22592163,110.52303314,-7.53394175,-510.000000,107.000000
-263.19595337,110.60517120,-7.49470139,-510.000000,107.000000
-263.16659546,110.68571472,-7.45405865,-510.000000,107.000000
-263.13729858,110.76608276,-7.41275311,-510.000000,107.000000
-263.11666870,110.82291412,-7.42006397,-510.000000,107.000000
-263.09835815,110.87343597,-7.44396067,-510.000000,107.000000
-263.08023071,110.92343903,-7.46706390,-510.000000,107.000000
-263.06179810,110.97433472,-7.49003172,-510.000000,107.000000
-263.04138184,111.03050995,-7.49488449,-510.000000,107.000000
-263.02313232,111.08090973,-7.51655865,-510.000000,107.000000
-263.00506592,111.13076019,-7.53747320,-510.000000,107.000000
-262.98666382,111.18149567,-7.55823421,-510.000000,107.000000
-262.96182251,111.24963379,-7.52651262,-510.000000,107.000000
-262.93939209,111.31125641,-7.51131868,-510.000000,107.000000
-262.91500854,111.37818909,-7.47812033,-510.000000,107.000000
-262.89291382,111.43887329,-7.46157074,-510.000000,107.000000
-262.87350464,111.49227905,-7.46132278,-510.000000,107.000000
-262.85388184,111.54626465,-7.46081018,-510.000000,107.000000
-262.83456421,111.59938812,-7.45953608,-510.000000,107.000000
-262.81506348,111.65307617,-7.45798635,-510.000000,107.000000
-262.79586792,111.70590210,-7.45569324,-510.000000,107.000000
-262.77822876,111.75453186,-7.47079086,-510.000000,107.000000
-262.75909424,111.80717468,-7.46753073,-510.000000,107.000000
-262.74142456,111.85588837,-7.48173285,-510.000000,107.000000
-262.72259521,111.90762329,-7.47731352,-510.000000,107.000000
-262.70358276,111.95989990,-7.47260523,-510.000000,107.000000
-262.68490601,112.01129150,-7.46722078,-510.000000,107.000000
-262.66601563,112.06321716,-7.46154118,-510.000000,107.000000
-262.64889526,112.11044312,-7.47313690,-510.000000,107.000000
-262.63146973,112.15847015,-7.48449421,-510.000000,107.000000
-262.61425781,112.20586395,-7.49527311,-510.000000,107.000000
-262.59677124,112.25405121,-7.50579977,-510.000000,107.000000
-262.57855225,112.30414581,-7.49755478,-510.000000,107.000000
-262.56130981,112.35163116,-7.50708485,-510.000000,107.000000
-262.54318237,112.40145111,-7.49796247,-510.000000,107.000000
-262.52593994,112.44893646,-7.50665903,-510.000000,107.000000
-262.50790405,112.49848175,-7.49666643,-510.000000,107.000000
-262.49069214,112.54595184,-7.50453043,-510.000000,107.000000
-262.47369385,112.59275818,-7.51187754,-510.000000,107.000000
-262.45642090,112.64034271,-7.51893282,-510.000000,107.000000
-262.43939209,112.68725586,-7.52548265,-510.000000,107.000000
-262.42205811,112.73493958,-7.53172779,-510.000000,107.000000
-262.40499878,112.78194427,-7.53747845,-510.000000,107.000000
-262.38766479,112.82971191,-7.54291153,-510.000000,107.000000
-262.36993408,112.87841797,-7.52955580,-510.000000,107.000000
-262.35226440,112.92687988,-7.51577568,-510.000000,107.000000
-262.33471680,112.97510529,-7.50157499,-510.000000,107.000000
-262.31771851,113.02187347,-7.50529861,-510.000000,107.000000
-262.30099487,113.06794739,-7.50857973,-510.000000,107.000000
-262.28399658,113.11476898,-7.51151991,-510.000000,107.000000
-262.26724243,113.16088867,-7.51402855,-510.000000,107.000000
-262.25021362,113.20774841,-7.51618433,-510.000000,107.000000
-262.23318481,113.25461578,-7.51794386,-510.000000,107.000000
-262.21615601,113.30149841,-7.51930809,-510.000000,107.000000
-262.19909668,113.34838867,-7.52027607,-510.000000,107.000000
-262.18206787,113.39528656,-7.52084827,-510.000000,107.000000
-262.16500854,113.44218445,-7.52102470,-510.000000,107.000000
-262.14797974,113.48908234,-7.52080536,-510.000000,107.000000
-262.13092041,113.53598022,-7.52018976,-510.000000,107.000000
-262.11389160,113.58286285,-7.51917791,-510.000000,107.000000
-262.09686279,113.62974548,-7.51777077,-510.000000,107.000000
-262.08007813,113.67588806,-7.51599836,-510.000000,107.000000
-262.06304932,113.72274017,-7.51380587,-510.000000,107.000000
-262.04595947,113.76983643,-7.52962065,-510.000000,107.000000
-262.02890015,113.81678009,-7.52663469,-510.000000,107.000000
-262.01184082,113.86370850,-7.52325249,-510.000000,107.000000
-261.99478149,113.91060638,-7.51947451,-510.000000,107.000000
-261.97723389,113.95899963,-7.53361845,-510.000000,107.000000
-261.95989990,114.00669861,-7.52896214,-510.000000,107.000000
-261.94281006,114.05363464,-7.52397680,-510.000000,107.000000
-261.92550659,114.10124969,-7.51850939,-510.000000,107.000000
-261.90844727,114.14810181,-7.51272583,-510.000000,107.000000
-261.89117432,114.19563293,-7.50644875,-510.000000,107.000000
-261.87335205,114.24474335,-7.51808882,-510.000000,107.000000
-261.85604858,114.29230499,-7.51098394,-510.000000,107.000000
-261.83810425,114.34172058,-7.52176619,-510.000000,107.000000
-261.82080078,114.38931274,-7.51382875,-510.000000,107.000000
-261.80377197,114.43611908,-7.50561333,-510.000000,107.000000
-261.78649902,114.48358154,-7.49686813,-510.000000,107.000000
-261.76840210,114.53342438,-7.50593758,-510.000000,107.000000
-261.75088501,114.58161163,-7.49620914,-510.000000,107.000000
-261.73242188,114.63243866,-7.50424004,-510.000000,107.000000
-261.71490479,114.68060303,-7.49365044,-510.000000,107.000000
-261.69635010,114.73168182,-7.50077057,-510.000000,107.000000
-261.67883301,114.77981567,-7.48931742,-510.000000,107.000000
-261.66018677,114.83113098,-7.49552202,-510.000000,107.000000
-261.64123535,114.88334656,-7.50106382,-510.000000,107.000000
-261.62246704,114.93502045,-7.50630903,-510.000000,107.000000
-261.60467529,114.98390961,-7.49288511,-510.000000,107.000000
-261.58715820,115.03197479,-7.47923756,-510.000000,107.000000
-261.56945801,115.08064270,-7.46495914,-510.000000,107.000000
-261.55032349,115.13330078,-7.46813583,-510.000000,107.000000
-261.53088379,115.18682861,-7.47058535,-510.000000,107.000000
-261.50982666,115.24488068,-7.49033022,-510.000000,107.000000
-261.49020386,115.29885101,-7.49170494,-510.000000,107.000000
-261.46890259,115.35760498,-7.51029253,-510.000000,107.000000
-261.44888306,115.41271973,-7.51032114,-510.000000,107.000000
-261.42880249,115.46796417,-7.50980520,-510.000000,107.000000
-261.40866089,115.52334595,-7.50874424,-510.000000,107.000000
-261.38638306,115.58475494,-7.52442074,-510.000000,107.000000
-261.36584473,115.64124298,-7.52192116,-510.000000,107.000000
-261.34555054,115.69712067,-7.51914597,-510.000000,107.000000
-261.32492065,115.75382996,-7.51551247,-510.000000,107.000000
-261.30221558,115.81638336,-7.52867842,-510.000000,107.000000
-261.28356934,115.86756897,-7.50652504,-510.000000,107.000000
-261.26284790,115.92458344,-7.50116587,-510.000000,107.000000
-261.24426270,115.97553253,-7.47801495,-510.000000,107.000000
-261.22351074,116.03258514,-7.47154903,-510.000000,107.000000
-261.20220947,116.09114838,-7.46381283,-510.000000,107.000000
-261.18115234,116.14907074,-7.45581198,-510.000000,107.000000
-261.15979004,116.20777130,-7.44685173,-510.000000,107.000000
-261.13867188,116.26581573,-7.43763924,-510.000000,107.000000
-261.11151123,116.34072113,-7.46002483,-510.000000,107.000000
-261.08413696,116.41622162,-7.48147869,-510.000000,107.000000
-261.05651855,116.49230194,-7.50199223,-510.000000,107.000000
-261.02871704,116.56896973,-7.52155542,-510.000000,107.000000
-261.00015259,116.64764404,-7.53932619,-510.000000,107.000000
-260.96865845,116.73453522,-7.57260752,-510.000000,107.000000
-260.93963623,116.81446838,-7.58827782,-510.000000,107.000000
-260.90759277,116.90286255,-7.61929560,-510.000000,107.000000
-260.88418579,116.96716309,-7.60067844,-510.000000,107.000000
-260.85757446,117.04036713,-7.59709454,-510.000000,107.000000
-260.83087158,117.11380768,-7.59261274,-510.000000,107.000000
-260.80407715,117.18746948,-7.58722401,-510.000000,107.000000
-260.78002930,117.25347900,-7.56445169,-510.000000,107.000000
-260.75628662,117.31869507,-7.54141951,-510.000000,107.000000
-260.73229980,117.38455963,-7.51712847,-510.000000,107.000000
-260.70507813,117.45936584,-7.50778961,-510.000000,107.000000
-260.68057251,117.52662659,-7.48081636,-510.000000,107.000000
-260.65252686,117.60379791,-7.46803427,-510.000000,107.000000
-260.62438965,117.68111420,-7.45424032,-510.000000,107.000000
-260.59619141,117.75857544,-7.43943071,-510.000000,107.000000
-260.55966187,117.85916901,-7.45122528,-510.000000,107.000000
-260.51934814,117.97027588,-7.47662449,-510.000000,107.000000
-260.48229980,118.07231140,-7.48522806,-510.000000,107.000000
-260.44134521,118.18509674,-7.50721025,-510.000000,107.000000
-260.39929199,118.30091095,-7.52551651,-510.000000,107.000000
-260.35293579,118.42871094,-7.55601597,-510.000000,107.000000
-260.30615234,118.55762482,-7.58436441,-510.000000,107.000000
-260.25897217,118.68761444,-7.61053801,-510.000000,107.000000
-260.21862793,118.79853058,-7.60431480,-510.000000,107.000000
-260.17840576,118.90919495,-7.59698343,-510.000000,107.000000
-260.13772583,119.02105713,-7.58712673,-510.000000,107.000000
-260.09286499,119.14456940,-7.58946848,-510.000000,107.000000
-260.04638672,119.27241516,-7.58592510,-510.000000,107.000000
-259.99993896,119.40017700,-7.58087969,-510.000000,107.000000
-259.95300293,119.52928162,-7.57278252,-510.000000,107.000000
-259.90161133,119.67075348,-7.57589674,-510.000000,107.000000
-259.84857178,119.81667328,-7.57228088,-510.000000,107.000000
-259.79089355,119.97542572,-7.57911062,-510.000000,107.000000
-259.73257446,120.13591766,-7.58197117,-510.000000,107.000000
-259.67416382,120.29664612,-7.58255577,-510.000000,107.000000
-259.60400391,120.48975372,-7.59740543,-510.000000,107.000000
-259.52853394,120.69760895,-7.61979580,-510.000000,107.000000
-259.45245361,120.90707397,-7.63761282,-510.000000,107.000000
-259.37579346,121.11808777,-7.65081882,-510.000000,107.000000
-259.27185059,121.40442657,-7.70802355,-510.000000,107.000000
-259.16717529,121.69279480,-7.75924730,-510.000000,107.000000
-259.06124878,121.98457336,-7.80231524,-510.000000,107.000000
-258.94952393,122.29226685,-7.84991407,-510.000000,107.000000
-258.84439087,122.58166504,-7.85732555,-510.000000,107.000000
-258.73324585,122.88751984,-7.86728811,-510.000000,107.000000
-258.62133789,123.19551849,-7.86916399,-510.000000,107.000000
-258.50866699,123.50550842,-7.86288500,-510.000000,107.000000
-265.64901733,104.18012238,-7.97201586,-510.000000,108.000000
-265.53564453,104.49160004,-7.93401909,-510.000000,108.000000
-265.42297363,104.80120087,-7.88955307,-510.000000,108.000000
-265.31152344,105.10724640,-7.83639193,-510.000000,108.000000
-265.20587158,105.39740753,-7.78798008,-510.000000,108.000000
-265.13796997,105.58442688,-7.80479479,-510.000000,108.000000
-265.07037354,105.77055359,-7.81765938,-510.000000,108.000000
-265.00311279,105.95570374,-7.82659912,-510.000000,108.000000
-264.93621826,106.13983154,-7.83164072,-510.000000,108.000000
-264.87161255,106.31755829,-7.82631063,-510.000000,108.000000
-264.81185913,106.48198700,-7.83058071,-510.000000,108.000000
-264.75271606,106.64472961,-7.83075714,-510.000000,108.000000
-264.69363403,106.80725861,-7.82866049,-510.000000,108.000000
-264.63168335,106.97748566,-7.80650377,-510.000000,108.000000
-264.57446289,107.13477325,-7.79477262,-510.000000,108.000000
-264.51342773,107.30242920,-7.76632452,-510.000000,108.000000
-264.45706177,107.45732880,-7.74861002,-510.000000,108.000000
-264.38925171,107.64318848,-7.68442202,-510.000000,108.000000
-264.32626343,107.81594086,-7.63088179,-510.000000,108.000000
-264.25985718,107.99786377,-7.55987835,-510.000000,108.000000
-264.19821167,108.16684723,-7.49982262,-510.000000,108.000000
-264.17187500,108.23978424,-7.54429007,-510.000000,108.000000
-264.14544678,108.31301880,-7.58782482,-510.000000,108.000000
-264.11886597,108.38653564,-7.63042593,-510.000000,108.000000
-264.09628296,108.44931793,-7.68625498,-510.000000,108.000000
-264.05426025,108.56475067,-7.66804886,-510.000000,108.000000
-264.01226807,108.68006134,-7.64866209,-510.000000,108.000000
